refcode,component_refcode,component_index,smiles,HBD,HBA,logP,MW
MANMUJ04,MANMUJ04_5,5,O=N(=O)c1cc(c([O-])c(c1)N(=O)=O)N(=O)=O,0,7,0.4847999999999996,227.98982298391002
MANMUJ05,MANMUJ05_1,1,C[N+](C)(C)CC(=O)[O-],0,2,-1.5574999999999983,117.078978592
MANMUJ05,MANMUJ05_2,2,N1C=[NH+]C=C1,1,0,-0.17119999999999996,69.04472458008999
MANMUJ05,MANMUJ05_3,3,O=N(=O)c1cc(c([O-])c(c1)N(=O)=O)N(=O)=O,0,7,0.4847999999999996,227.98982298391002
MANMUJ05,MANMUJ05_4,4,N1C=[NH+]C=C1,1,0,-0.17119999999999996,69.04472458008999
MANMUJ05,MANMUJ05_5,5,O=N(=O)c1cc(c([O-])c(c1)N(=O)=O)N(=O)=O,0,7,0.4847999999999996,227.98982298391002
MANMUJ06,MANMUJ06_1,1,C[N+](C)(C)CC(=O)[O-],0,2,-1.5574999999999983,117.078978592
MANMUJ06,MANMUJ06_2,2,N1C=[NH+]C=C1,1,0,-0.17119999999999996,69.04472458008999
MANMUJ06,MANMUJ06_3,3,O=N(=O)c1cc(c([O-])c(c1)N(=O)=O)N(=O)=O,0,7,0.4847999999999996,227.98982298391002
MANMUJ06,MANMUJ06_4,4,N1C=[NH+]C=C1,1,0,-0.17119999999999996,69.04472458008999
MANMUJ06,MANMUJ06_5,5,O=N(=O)c1cc(c([O-])c(c1)N(=O)=O)N(=O)=O,0,7,0.4847999999999996,227.98982298391002
MANMUJ07,MANMUJ07_1,1,C[N+](C)(C)CC(=O)[O-],0,2,-1.5574999999999983,117.078978592
MANMUJ07,MANMUJ07_2,2,N1C=[NH+]C=C1,1,0,-0.17119999999999996,69.04472458008999
MANMUJ07,MANMUJ07_3,3,O=N(=O)c1cc(c([O-])c(c1)N(=O)=O)N(=O)=O,0,7,0.4847999999999996,227.98982298391002
MANMUJ07,MANMUJ07_4,4,N1C=[NH+]C=C1,1,0,-0.17119999999999996,69.04472458008999
MANMUJ07,MANMUJ07_5,5,O=N(=O)c1cc(c([O-])c(c1)N(=O)=O)N(=O)=O,0,7,0.4847999999999996,227.98982298391002
MANMUJ08,MANMUJ08_1,1,C[N+](C)(C)CC(=O)[O-],0,2,-1.5574999999999983,117.078978592
MANMUJ08,MANMUJ08_2,2,N1C=[NH+]C=C1,1,0,-0.17119999999999996,69.04472458008999
MANMUJ08,MANMUJ08_3,3,O=N(=O)c1cc(c([O-])c(c1)N(=O)=O)N(=O)=O,0,7,0.4847999999999996,227.98982298391002
MANMUJ08,MANMUJ08_4,4,N1C=[NH+]C=C1,1,0,-0.17119999999999996,69.04472458008999
MANMUJ08,MANMUJ08_5,5,O=N(=O)c1cc(c([O-])c(c1)N(=O)=O)N(=O)=O,0,7,0.4847999999999996,227.98982298391002
MANMUJ09,MANMUJ09_1,1,C[N+](C)(C)CC(=O)[O-],0,2,-1.5574999999999983,117.078978592
MANMUJ09,MANMUJ09_2,2,N1C=[NH+]C=C1,1,0,-0.17119999999999996,69.04472458008999
MANMUJ09,MANMUJ09_3,3,O=N(=O)c1cc(c([O-])c(c1)N(=O)=O)N(=O)=O,0,7,0.4847999999999996,227.98982298391002
MANMUJ09,MANMUJ09_4,4,N1C=[NH+]C=C1,1,0,-0.17119999999999996,69.04472458008999
MANMUJ09,MANMUJ09_5,5,O=N(=O)c1cc(c([O-])c(c1)N(=O)=O)N(=O)=O,0,7,0.4847999999999996,227.98982298391002
MANMUJ10,MANMUJ10_1,1,C[N+](C)(C)CC(=O)[O-],0,2,-1.5574999999999983,117.078978592
MANMUJ10,MANMUJ10_2,2,N1C=[NH+]C=C1,1,0,-0.17119999999999996,69.04472458008999
MANMUJ10,MANMUJ10_3,3,O=N(=O)c1cc(c([O-])c(c1)N(=O)=O)N(=O)=O,0,7,0.4847999999999996,227.98982298391002
MANMUJ10,MANMUJ10_4,4,N1C=[NH+]C=C1,1,0,-0.17119999999999996,69.04472458008999
MANMUJ10,MANMUJ10_5,5,O=N(=O)c1cc(c([O-])c(c1)N(=O)=O)N(=O)=O,0,7,0.4847999999999996,227.98982298391002
MANMUJ11,MANMUJ11_1,1,C[N+](C)(C)CC(=O)[O-],0,2,-1.5574999999999983,117.078978592
MANMUJ11,MANMUJ11_2,2,N1C=[NH+]C=C1,1,0,-0.17119999999999996,69.04472458008999
MANMUJ11,MANMUJ11_3,3,O=N(=O)c1cc(c([O-])c(c1)N(=O)=O)N(=O)=O,0,7,0.4847999999999996,227.98982298391002
MANMUJ11,MANMUJ11_4,4,N1C=[NH+]C=C1,1,0,-0.17119999999999996,69.04472458008999
MANMUJ11,MANMUJ11_5,5,O=N(=O)c1cc(c([O-])c(c1)N(=O)=O)N(=O)=O,0,7,0.4847999999999996,227.98982298391002
MANMUJ12,MANMUJ12_1,1,C[N+](C)(C)CC(=O)[O-],0,2,-1.5574999999999983,117.078978592
MANMUJ12,MANMUJ12_2,2,N1C=[NH+]C=C1,1,0,-0.17119999999999996,69.04472458008999
MANMUJ12,MANMUJ12_3,3,O=N(=O)c1cc(c([O-])c(c1)N(=O)=O)N(=O)=O,0,7,0.4847999999999996,227.98982298391002
MANMUJ12,MANMUJ12_4,4,N1C=[NH+]C=C1,1,0,-0.17119999999999996,69.04472458008999
MANMUJ12,MANMUJ12_5,5,O=N(=O)c1cc(c([O-])c(c1)N(=O)=O)N(=O)=O,0,7,0.4847999999999996,227.98982298391002
MANMUJ13,MANMUJ13_1,1,C[N+](C)(C)CC(=O)[O-],0,2,-1.5574999999999983,117.078978592
MANMUJ13,MANMUJ13_2,2,N1C=[NH+]C=C1,1,0,-0.17119999999999996,69.04472458008999
MANMUJ13,MANMUJ13_3,3,O=N(=O)c1cc(c([O-])c(c1)N(=O)=O)N(=O)=O,0,7,0.4847999999999996,227.98982298391002
MANMUJ13,MANMUJ13_4,4,N1C=[NH+]C=C1,1,0,-0.17119999999999996,69.04472458008999
MANMUJ13,MANMUJ13_5,5,O=N(=O)c1cc(c([O-])c(c1)N(=O)=O)N(=O)=O,0,7,0.4847999999999996,227.98982298391002
MANMUJ14,MANMUJ14_1,1,C[N+](C)(C)CC(=O)[O-],0,2,-1.5574999999999983,117.078978592
MANMUJ14,MANMUJ14_2,2,N1C=[NH+]C=C1,1,0,-0.17119999999999996,69.04472458008999
MANMUJ14,MANMUJ14_3,3,O=N(=O)c1cc(c([O-])c(c1)N(=O)=O)N(=O)=O,0,7,0.4847999999999996,227.98982298391002
MANMUJ14,MANMUJ14_4,4,N1C=[NH+]C=C1,1,0,-0.17119999999999996,69.04472458008999
MANMUJ14,MANMUJ14_5,5,O=N(=O)c1cc(c([O-])c(c1)N(=O)=O)N(=O)=O,0,7,0.4847999999999996,227.98982298391002
MANMUJ15,MANMUJ15_1,1,C[N+](C)(C)CC(=O)[O-],0,2,-1.5574999999999983,117.078978592
MANMUJ15,MANMUJ15_2,2,N1C=[NH+]C=C1,1,0,-0.17119999999999996,69.04472458008999
MANMUJ15,MANMUJ15_3,3,O=N(=O)c1cc(c([O-])c(c1)N(=O)=O)N(=O)=O,0,7,0.4847999999999996,227.98982298391002
MANMUJ15,MANMUJ15_4,4,N1C=[NH+]C=C1,1,0,-0.17119999999999996,69.04472458008999
MANMUJ15,MANMUJ15_5,5,O=N(=O)c1cc(c([O-])c(c1)N(=O)=O)N(=O)=O,0,7,0.4847999999999996,227.98982298391002
MANMUJ16,MANMUJ16_1,1,C[N+](C)(C)CC(=O)[O-],0,2,-1.5574999999999983,117.078978592
MANMUJ16,MANMUJ16_2,2,N1C=[NH+]C=C1,1,0,-0.17119999999999996,69.04472458008999
MANMUJ16,MANMUJ16_3,3,O=N(=O)c1cc(c([O-])c(c1)N(=O)=O)N(=O)=O,0,7,0.4847999999999996,227.98982298391002
MANMUJ16,MANMUJ16_4,4,N1C=[NH+]C=C1,1,0,-0.17119999999999996,69.04472458008999
MANMUJ16,MANMUJ16_5,5,O=N(=O)c1cc(c([O-])c(c1)N(=O)=O)N(=O)=O,0,7,0.4847999999999996,227.98982298391002
MANMUJ17,MANMUJ17_1,1,C[N+](C)(C)CC(=O)[O-],0,2,-1.5574999999999983,117.078978592
MANMUJ17,MANMUJ17_2,2,N1C=[NH+]C=C1,1,0,-0.17119999999999996,69.04472458008999
MANMUJ17,MANMUJ17_3,3,O=N(=O)c1cc(c([O-])c(c1)N(=O)=O)N(=O)=O,0,7,0.4847999999999996,227.98982298391002
MANMUJ17,MANMUJ17_4,4,N1C=[NH+]C=C1,1,0,-0.17119999999999996,69.04472458008999
MANMUJ17,MANMUJ17_5,5,O=N(=O)c1cc(c([O-])c(c1)N(=O)=O)N(=O)=O,0,7,0.4847999999999996,227.98982298391002
MANMUJ18,MANMUJ18_1,1,C[N+](C)(C)CC(=O)[O-],0,2,-1.5574999999999983,117.078978592
MANMUJ18,MANMUJ18_2,2,N1C=[NH+]C=C1,1,0,-0.17119999999999996,69.04472458008999
MANMUJ18,MANMUJ18_3,3,O=N(=O)c1cc(c([O-])c(c1)N(=O)=O)N(=O)=O,0,7,0.4847999999999996,227.98982298391002
MANMUJ18,MANMUJ18_4,4,N1C=[NH+]C=C1,1,0,-0.17119999999999996,69.04472458008999
MANMUJ18,MANMUJ18_5,5,O=N(=O)c1cc(c([O-])c(c1)N(=O)=O)N(=O)=O,0,7,0.4847999999999996,227.98982298391002
MANMUJ19,MANMUJ19_1,1,C[N+](C)(C)CC(=O)[O-],0,2,-1.5574999999999983,117.078978592
MANMUJ19,MANMUJ19_2,2,N1C=[NH+]C=C1,1,0,-0.17119999999999996,69.04472458008999
MANMUJ19,MANMUJ19_3,3,O=N(=O)c1cc(c([O-])c(c1)N(=O)=O)N(=O)=O,0,7,0.4847999999999996,227.98982298391002
MANMUJ19,MANMUJ19_4,4,N1C=[NH+]C=C1,1,0,-0.17119999999999996,69.04472458008999
MANMUJ19,MANMUJ19_5,5,O=N(=O)c1cc(c([O-])c(c1)N(=O)=O)N(=O)=O,0,7,0.4847999999999996,227.98982298391002
MANMUJ20,MANMUJ20_1,1,C[N+](C)(C)CC(=O)[O-],0,2,-1.5574999999999983,117.078978592
MANMUJ20,MANMUJ20_2,2,N1C=[NH+]C=C1,1,0,-0.17119999999999996,69.04472458008999
MANMUJ20,MANMUJ20_3,3,O=N(=O)c1cc(c([O-])c(c1)N(=O)=O)N(=O)=O,0,7,0.4847999999999996,227.98982298391002
MANMUJ20,MANMUJ20_4,4,N1C=[NH+]C=C1,1,0,-0.17119999999999996,69.04472458008999
MANMUJ20,MANMUJ20_5,5,O=N(=O)c1cc(c([O-])c(c1)N(=O)=O)N(=O)=O,0,7,0.4847999999999996,227.98982298391002
MANNOE,MANNOE_1,1,Cc1ccc(Cl)c(Nc2ccccc2C(=O)[O-])c1Cl,1,3,3.408920000000003,294.00940749990997
MANNOE,MANNOE_2,2,OCC1OC2OC3C(O)C(O)C(OC3CO)OC3C(O)C(O)C(OC3CO)OC3C(O)C(O)C(OC3CO)OC3C(O)C(O)C(OC3CO)OC3C(O)C(O)C(OC3CO)OC3C(O)C(O)C(OC3CO)OC1C(O)C2O,21,35,-15.23060000000003,1134.3697639400002
MANNOE,MANNOE_3,3,[Na+],0,0,-2.996,22.98922070009
MANNOE,MANNOE_4,4,O,0,0,-0.8247,18.010564684
MANNOE,MANNOE_5,5,O,0,0,-0.8247,18.010564684
MANNOE,MANNOE_6,6,O,0,0,-0.8247,18.010564684
MANNOE,MANNOE_7,7,O,0,0,-0.8247,18.010564684
MANNOE,MANNOE_8,8,O,0,0,-0.8247,18.010564684
MANNOE,MANNOE_9,9,O,0,0,-0.8247,18.010564684
MANNOE,MANNOE_10,10,O,0,0,-0.8247,18.010564684
MANNOE,MANNOE_11,11,O,0,0,-0.8247,18.010564684
MANNOE,MANNOE_12,12,O,0,0,-0.8247,18.010564684
MANNOE,MANNOE_13,13,O,0,0,-0.8247,18.010564684
MANNOE,MANNOE_14,14,O,0,0,-0.8247,18.010564684
MANNOE,MANNOE_15,15,O,0,0,-0.8247,18.010564684
MANNOE,MANNOE_16,16,O,0,0,-0.8247,18.010564684
MANNOE,MANNOE_17,17,O,0,0,-0.8247,18.010564684
MANNOE,MANNOE_18,18,O,0,0,-0.8247,18.010564684
MANNOE,MANNOE_19,19,O,0,0,-0.8247,18.010564684
MANNOE,MANNOE_20,20,O,0,0,-0.8247,18.010564684
MANNOE,MANNOE_21,21,O,0,0,-0.8247,18.010564684
MANNOE,MANNOE_22,22,O,0,0,-0.8247,18.010564684
MANNOE,MANNOE_23,23,O,0,0,-0.8247,18.010564684
MANNOE,MANNOE_24,24,[H],0,0,0.1125,1.007825032
MANVEF,MANVEF_1,1,BrC1=CC(=O)c2ccccc2C1=O,0,2,2.3444000000000003,235.9472915
MANVEF,MANVEF_2,2,Oc1cccc2C(=O)c3cccc(O)c3C(=O)c12,2,4,1.8732000000000002,240.042258736
MAPFIT,MAPFIT_1,1,[NH3+]C(CC(N)=O)C(O)=O,3,2,-2.4430999999999994,133.06076856809003
MAPFIT,MAPFIT_2,2,[NH3+]C(CC(N)=O)C(O)=O,3,2,-2.4430999999999994,133.06076856809003
MAPFIT,MAPFIT_3,3,O=N(=O)[O-],0,3,-0.23910000000000006,61.988366439909996
MAPFIT,MAPFIT_4,4,O=N(=O)[O-],0,3,-0.23910000000000006,61.988366439909996
MAPHES,MAPHES_1,1,COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(NC(=O)C(=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C)C)c(C=NN1CCN(C)CC1)c(O)c4c3C2=O,6,15,4.3354200000000045,822.4051232959999
MAPHES,MAPHES_2,2,CC(Cl)(Cl)Cl,0,0,2.376500000000001,131.930033136
MAPHES,MAPHES_3,3,CC(Cl)(Cl)Cl,0,0,2.376500000000001,131.930033136
MAPHIW,MAPHIW_1,1,COC1C=COC2(C)Oc3c(C)c([O-])c4c(O)c(NC(=O)C(=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C)C)c(C=NN1CC[NH+](C)CC1)c(O)c4c3C2=O,6,14,2.286320000000003,822.4051232959999
MAPHIW,MAPHIW_2,2,CO,1,1,-0.3915,32.026214748
MAPHIW,MAPHIW_3,3,CO,1,1,-0.3915,32.026214748
MAPHIW,MAPHIW_4,4,O,0,0,-0.8247,18.010564684
MAPHIW,MAPHIW_5,5,O,0,0,-0.8247,18.010564684
MAPHIW,MAPHIW_6,6,O,0,0,-0.8247,18.010564684
MAPYEL,MAPYEL_1,1,Oc1cccc(O)c1C(=O)[O-],2,4,-0.5387000000000002,153.01933221991
MAPYEL,MAPYEL_2,2,C[NH+]1CCCC1c1cccnc1,1,1,0.4311999999999996,163.12297490009
MAPYEL02,MAPYEL02_1,1,Oc1cccc(O)c1C(=O)[O-],2,4,-0.5387000000000002,153.01933221991
MAPYEL02,MAPYEL02_2,2,C[NH+]1CCCC1c1cccnc1,1,1,0.4311999999999996,163.12297490009
MAPYEL03,MAPYEL03_1,1,Oc1cccc(O)c1C(=O)[O-],2,4,-0.5387000000000002,153.01933221991
MAPYEL03,MAPYEL03_2,2,Oc1cccc(O)c1C(=O)[O-],2,4,-0.5387000000000002,153.01933221991
MAPYEL03,MAPYEL03_3,3,C[NH+]1CCCC1c1cccnc1,1,1,0.4311999999999996,163.12297490009
MAPYEL03,MAPYEL03_4,4,C[NH+]1CCCC1c1cccnc1,1,1,0.4311999999999996,163.12297490009
MAQNIF,MAQNIF_1,1,[I-],0,0,-2.996,126.90502157991
MAQNIF,MAQNIF_2,2,[NH3+]CC(O)=O,2,1,-1.6871000000000003,76.03930485209
MAQNIF,MAQNIF_3,3,C1COCCOCCOCCOCCOCCO1,0,6,0.09960000000000102,264.157288488
MAQNIF,MAQNIF_4,4,O,0,0,-0.8247,18.010564684
MAQNIF,MAQNIF_5,5,O,0,0,-0.8247,18.010564684
MAQNIF01,MAQNIF01_1,1,[I-],0,0,-2.996,126.90502157991
MAQNIF01,MAQNIF01_2,2,C1COCCOCCOCCOCCOCCO1,0,6,0.09960000000000102,264.157288488
MAQNIF01,MAQNIF01_3,3,[NH3+]CC(O)=O,2,1,-1.6871000000000003,76.03930485209
MAQNIF01,MAQNIF01_4,4,O,0,0,-0.8247,18.010564684
MAQNIF01,MAQNIF01_5,5,O,0,0,-0.8247,18.010564684
MATLOK,MATLOK_1,1,O=N(=O)c1cc(cc(c1)N(=O)=O)C([O-])=NNC(=S)Nc1cccc2ccccc12,2,7,2.6647000000000007,410.05646306391003
MATLOK,MATLOK_2,2,C1[NH+]2CN3CN1CN(C2)C3,1,3,-2.436899999999997,141.11347283608998
MATLOK,MATLOK_3,3,O,0,0,-0.8247,18.010564684
MATMAV,MATMAV_1,1,CS(=O)(=O)[O-],0,3,-0.8385999999999998,94.98083853591001
MATMAV,MATMAV_2,2,CCN1C=C(C(O)=O)C(=O)c2cc(F)c(cc12)N1CC[NH+](C)CC1,2,4,0.1934000000000009,334.1561461720901
MATMAV,MATMAV_3,3,O,0,0,-0.8247,18.010564684
MATYEO,MATYEO_1,1,CN(C)C=O,0,1,-0.2956000000000001,73.052763844
MATYEO,MATYEO_2,2,CN(C)C=O,0,1,-0.2956000000000001,73.052763844
MATYEO,MATYEO_3,3,CCCSc1nc(NC2CC2c2ccc(F)c(F)c2)c2N=NN(C3CC(OCCO)C(O)C3O)c2n1,4,11,2.0136999999999996,522.186080816
MATYEO,MATYEO_4,4,CCCSc1nc(NC2CC2c2ccc(F)c(F)c2)c2N=NN(C3CC(OCCO)C(O)C3O)c2n1,4,11,2.0136999999999996,522.186080816
MATYEO,MATYEO_5,5,CCCSc1nc(NC2CC2c2ccc(F)c(F)c2)c2N=NN(C3CC(OCCO)C(O)C3O)c2n1,4,11,2.0136999999999996,522.186080816
MATYEO,MATYEO_6,6,CCCSc1nc(NC2CC2c2ccc(F)c(F)c2)c2N=NN(C3CC(OCCO)C(O)C3O)c2n1,4,11,2.0136999999999996,522.186080816
MATZEO,MATZEO_1,1,COc1cc(OC)c2C(=O)C3(Oc2c1Cl)C(C)CC(=O)C=C3OC,0,6,2.8103000000000007,352.071365944
MATZEO,MATZEO_2,2,ClC(Cl)Cl,0,0,1.9864,117.91438307199999
MATZEO01,MATZEO01_1,1,COc1cc(OC)c2C(=O)C3(Oc2c1Cl)C(C)CC(=O)C=C3OC,0,6,2.8103000000000007,352.071365944
MATZEO01,MATZEO01_2,2,ClC(Cl)Cl,0,0,1.9864,117.91438307199999
MATZEO02,MATZEO02_1,1,COc1cc(OC)c2C(=O)C3(Oc2c1Cl)C(C)CC(=O)C=C3OC,0,6,2.8103000000000007,352.071365944
MATZEO02,MATZEO02_2,2,ClC(Cl)Cl,0,0,1.9864,117.91438307199999
MAVGAS,MAVGAS_1,1,OCCOCC[NH+]1CCN(CC1)C1=Nc2ccccc2Sc2ccccc12,2,5,1.4389000000000007,384.17402449209
MAVGAS,MAVGAS_2,2,O=C([O-])C=CC(=O)[O-],0,4,-2.9576000000000002,113.99640570382002
MAVGEY,MAVGEY_1,1,OC(=O)c1ccccc1O,2,2,1.0903999999999998,138.031694052
MAVGEY,MAVGEY_2,2,N1C=CN=C1C1=NC=CN1,2,2,0.7997999999999998,134.059246192
MAVQIM,MAVQIM_1,1,CN1C=NC2=C1C(=O)N(C)C(=O)N2C,0,6,-1.0293,194.08037556
MAVQIM,MAVQIM_2,2,CC(=Cc1ccccc1)C=C1SC(=S)N(CC(O)=O)C1=O,1,4,2.918700000000001,319.03368527599997
MAWSEL,MAWSEL_1,1,CCOc1cc(ccc1OC)C(CS(C)(=O)=O)N1C(=O)c2cccc(NC(C)=O)c2C1=O,1,7,2.4342000000000006,460.13042210799995
MAWSEL,MAWSEL_2,2,CCOC(C)=O,0,2,0.5694,88.052429496
MAWSOV,MAWSOV_1,1,CCOc1cc(ccc1OC)C(CS(C)(=O)=O)N1C(=O)c2cccc(NC(C)=O)c2C1=O,1,7,2.4342000000000006,460.13042210799995
MAWSOV,MAWSOV_2,2,Cc1ccccc1,0,0,1.99502,92.062600256
MAWSUB,MAWSUB_1,1,CCOc1cc(ccc1OC)C(CS(C)(=O)=O)N1C(=O)c2cccc(NC(C)=O)c2C1=O,1,7,2.4342000000000006,460.13042210799995
MAWSUB,MAWSUB_2,2,ClCCl,0,0,1.4215,83.953355424
MAWSUB,MAWSUB_3,3,ClCCl,0,0,1.4215,83.953355424
MAXJAA,MAXJAA_1,1,CC(=Cc1ccccc1)C=C1SC(=S)N(CC(=O)[O-])C1=O,0,5,1.5839999999999999,318.02640882390995
MAXJAA,MAXJAA_2,2,CC(C)=O,0,1,0.5952999999999999,58.041864812
MAXJAA,MAXJAA_3,3,CN(C)C(N)=NC(N)=[NH2+],3,0,-3.0634999999999986,130.10872180408998
MAXJEE,MAXJEE_1,1,CC(=Cc1ccccc1)C=C1SC(=S)N(CC(=O)[O-])C1=O,0,5,1.5839999999999999,318.02640882390995
MAXJEE,MAXJEE_2,2,O,0,0,-0.8247,18.010564684
MAXJEE,MAXJEE_3,3,C[N+](C)=C(N)N=C(N)N,3,0,-2.1533999999999986,130.10872180408998
MAXJII,MAXJII_1,1,CC(=Cc1ccccc1)C=C1SC(=S)N(CC(=O)[O-])C1=O,0,5,1.5839999999999999,318.02640882390995
MAXJII,MAXJII_2,2,CCO,1,1,-0.0014000000000000123,46.041864812
MAXJII,MAXJII_3,3,O,0,0,-0.8247,18.010564684
MAXJII,MAXJII_4,4,CN(C)C(=[NH2+])N=C(N)N,3,0,-3.0634999999999986,130.10872180408998
MAXZOA,MAXZOA_1,1,O=S(=O)([O-])c1ccc2cc(ccc2c1)S(=O)(=O)[O-],0,6,0.6480000000000004,285.96167707181996
MAXZOA,MAXZOA_2,2,NC(N)=[NH2+],3,0,-2.9811000000000005,60.05562361208999
MAXZOA,MAXZOA_3,3,c1ccc2ccccc2c1,0,0,2.839800000000001,128.062600256
MAXZOA,MAXZOA_4,4,c1ccc2ccccc2c1,0,0,2.839800000000001,128.062600256
MAXZUG,MAXZUG_1,1,O=S(=O)([O-])c1ccc(cc1)c1ccc(cc1)S(=O)(=O)[O-],0,6,1.1618000000000002,311.97732713581996
MAXZUG,MAXZUG_2,2,NC(N)=[NH2+],3,0,-2.9811000000000005,60.05562361208999
MAXZUG,MAXZUG_3,3,c1ccc(cc1)c1ccccc1,0,0,3.353600000000002,154.07825032
MAXZUG,MAXZUG_4,4,c1ccc(cc1)c1ccccc1,0,0,3.353600000000002,154.07825032
MAYBAP,MAYBAP_1,1,O=S(=O)([O-])c1ccc2cc3cc(ccc3cc2c1)S(=O)(=O)[O-],0,6,1.8012000000000006,335.9773271358199
MAYBAP,MAYBAP_2,2,NC(N)=[NH2+],3,0,-2.9811000000000005,60.05562361208999
MAYBAP,MAYBAP_3,3,c1ccc2cc3ccccc3cc2c1,0,0,3.993000000000002,178.07825032
MAYBAP,MAYBAP_4,4,c1ccc2cc3ccccc3cc2c1,0,0,3.993000000000002,178.07825032
MAYBAP01,MAYBAP01_1,1,O=S(=O)([O-])c1ccc2cc3cc(ccc3cc2c1)S(=O)(=O)[O-],0,6,1.8012000000000006,335.9773271358199
MAYBAP01,MAYBAP01_2,2,NC(N)=[NH2+],3,0,-2.9811000000000005,60.05562361208999
MAYBAP01,MAYBAP01_3,3,c1ccc2cc3ccccc3cc2c1,0,0,3.993000000000002,178.07825032
MAYBAP01,MAYBAP01_4,4,c1ccc2cc3ccccc3cc2c1,0,0,3.993000000000002,178.07825032
MAYWIS,MAYWIS_1,1,CCC1(O)C[NH+]2CCC3=C(Nc4ccccc34)C(CC(C2)C1)(C(=O)OC)c1cc2c(cc1OC)N(C)C1C(O)(C(OC(C)=O)C3(CC)C=CC[NH+]4CCC21C34)C(=O)OC,5,10,1.1567000000000076,812.43493234018
MAYWIS,MAYWIS_2,2,O=S(=O)([O-])[O-],0,4,-1.3379999999999996,95.95282663982002
MAYWIS,MAYWIS_3,3,O,0,0,-0.8247,18.010564684
MAYWIS,MAYWIS_4,4,O,0,0,-0.8247,18.010564684
MAYWIS,MAYWIS_5,5,O,0,0,-0.8247,18.010564684
MAYWIS,MAYWIS_6,6,O,0,0,-0.8247,18.010564684
MAYWIS,MAYWIS_7,7,O,0,0,-0.8247,18.010564684
MAYWIS,MAYWIS_8,8,O,0,0,-0.8247,18.010564684
MAYWIS,MAYWIS_9,9,O,0,0,-0.8247,18.010564684
MAYWIS,MAYWIS_10,10,O,0,0,-0.8247,18.010564684
MAYWIS,MAYWIS_11,11,O,0,0,-0.8247,18.010564684
MAYWIS,MAYWIS_12,12,O,0,0,-0.8247,18.010564684
MAYWIS,MAYWIS_13,13,O,0,0,-0.8247,18.010564684
MAYWIS,MAYWIS_14,14,O,0,0,-0.8247,18.010564684
MAYWIS,MAYWIS_15,15,O,0,0,-0.8247,18.010564684
MAYWIS,MAYWIS_16,16,O,0,0,-0.8247,18.010564684
MAYWIS,MAYWIS_17,17,O,0,0,-0.8247,18.010564684
MAYWIS,MAYWIS_18,18,O,0,0,-0.8247,18.010564684
MAYWIS,MAYWIS_19,19,O,0,0,-0.8247,18.010564684
MAYWIS,MAYWIS_20,20,O,0,0,-0.8247,18.010564684
MAYWIS,MAYWIS_21,21,O,0,0,-0.8247,18.010564684
MAZBOI,MAZBOI_1,1,OC(=O)C(OC(=O)c1ccccc1)C(OC(=O)c1ccccc1)C(=O)[O-],1,7,0.2721,357.06159095591
MAZBOI,MAZBOI_2,2,[NH3+]C(C(C)C)C(O)=O,2,1,-0.6625000000000001,118.08625504409
MAZBUO,MAZBUO_1,1,Cc1ccc(cc1)C(=O)OC(C(OC(=O)c1ccc(C)cc1)C(=O)[O-])C(O)=O,1,7,0.8889399999999998,385.09289108390993
MAZBUO,MAZBUO_2,2,Cc1ccc(cc1)C(=O)OC(C(OC(=O)c1ccc(C)cc1)C(=O)[O-])C(O)=O,1,7,0.8889399999999998,385.09289108390993
MAZBUO,MAZBUO_3,3,[NH3+]C(C(C)C)C(O)=O,2,1,-0.6625000000000001,118.08625504409
MAZBUO,MAZBUO_4,4,[NH3+]C(C(C)C)C(O)=O,2,1,-0.6625000000000001,118.08625504409
MAZBUO,MAZBUO_5,5,CO,1,1,-0.3915,32.026214748
MAZBUO,MAZBUO_6,6,O,0,0,-0.8247,18.010564684
MAZCEZ,MAZCEZ_1,1,COc1ccc(cc1)C(=O)OC(C(OC(=O)c1ccc(OC)cc1)C(=O)[O-])C(O)=O,1,9,0.28929999999999984,417.08272032390994
MAZCEZ,MAZCEZ_2,2,COc1ccc(cc1)C(=O)OC(C(OC(=O)c1ccc(OC)cc1)C(=O)[O-])C(O)=O,1,9,0.28929999999999984,417.08272032390994
MAZCEZ,MAZCEZ_3,3,COc1ccc(cc1)C(=O)OC(C(OC(=O)c1ccc(OC)cc1)C(=O)[O-])C(O)=O,1,9,0.28929999999999984,417.08272032390994
MAZCEZ,MAZCEZ_4,4,COc1ccc(cc1)C(=O)OC(C(OC(=O)c1ccc(OC)cc1)C(=O)[O-])C(O)=O,1,9,0.28929999999999984,417.08272032390994
MAZCEZ,MAZCEZ_5,5,[NH3+]C(C(C)C)C(O)=O,2,1,-0.6625000000000001,118.08625504409
MAZCEZ,MAZCEZ_6,6,[NH3+]C(C(C)C)C(O)=O,2,1,-0.6625000000000001,118.08625504409
MAZCEZ,MAZCEZ_7,7,[NH3+]C(C(C)C)C(O)=O,2,1,-0.6625000000000001,118.08625504409
MAZCEZ,MAZCEZ_8,8,[NH3+]C(C(C)C)C(O)=O,2,1,-0.6625000000000001,118.08625504409
MAZCEZ,MAZCEZ_9,9,CO,1,1,-0.3915,32.026214748
MAZCEZ,MAZCEZ_10,10,CO,1,1,-0.3915,32.026214748
