identifier,logp_crippen,mol_weight,hb_donors,hb_acceptors,smiles
LIJZUC,0.9061999999999997,424.01663198791,2,7,[NH3+]c1ccc(cc1)C(O)=O.O=S(=O)([O-])c1cccc2c1cccc2S(=O)(=O)[O-]
LIKTIK,4.717400000000002,434.04907120000007,2,7,Cc1cc(cc(C)c1Oc1nc(Nc2ccc(cc2)C#N)nc(N)c1Br)C#N
LIKTOQ,4.808300000000003,494.070200568,3,8,Cc1cc(cc(C)c1Oc1nc(Nc2ccc(cc2)C#N)nc(N)c1Br)C#N.CC(O)=O
LIKVIM,1.1405000000000003,470.0257489120001,2,6,Cc1cc(cc(C)c1Oc1nc(Nc2ccc(cc2)C#N)[nH+]c(N)c1Br)C#N.[Cl-]
LIKWUZ,4.418200000000002,480.054550504,3,8,Cc1cc(cc(C)c1Oc1nc(Nc2ccc(cc2)C#N)nc(N)c1Br)C#N.OC=O
LILDUI,1.045319999999999,247.095691276,3,4,CC1=CC(=O)N=C(N)N1.OC(=O)c1ccccc1
LILFIY,-0.19718000000000008,280.117154992,4,5,Nc1ccc(cc1)C(O)=O.CC1=CC(=O)NC(=N1)N.O
LILXAI,0.933900000000004,488.244185344,3,3,[Cl-].CCOc1cc(CC(=O)NC(CC(C)C)c2ccccc2[NH+]2CCCCC2)ccc1C(O)=O
LINTUX,3.4644600000000025,228.078644244,0,3,CC1=Cc2cc3C(=CC(=O)Oc3c(C)c2O1)C
LIPZUG,-2.777899999999999,263.09861062009,2,5,O=N(=O)c1ccc([O-])c(c1)N(=O)=O.[NH3+]CC[NH3+].O
LIQPUY,3.4103200000000005,466.12864619199996,2,5,Cc1ccc(cc1)C1=CC(=NN1c1ccc(cc1)S(N)(=O)=O)C(F)(F)F.O=C1CCCN1
LIQQEJ,4.190520000000001,494.15994631999996,2,5,Cc1ccc(cc1)C1=CC(=NN1c1ccc(cc1)S(N)(=O)=O)C(F)(F)F.O=C1CCCCCN1
LIQQIN,3.800420000000001,480.14429625599996,2,5,Cc1ccc(cc1)C1=CC(=NN1c1ccc(cc1)S(N)(=O)=O)C(F)(F)F.O=C1CCCCN1
LIQQIN02,3.800420000000001,480.14429625599996,2,5,Cc1ccc(cc1)C1=CC(=NN1c1ccc(cc1)S(N)(=O)=O)C(F)(F)F.O=C1CCCCN1
LIRLUW,-6.263799999999997,186.040734512,3,2,[Cl-].[NH3+]C(CC(N)=O)C(O)=O.O
LIRMAD,-6.263799999999997,229.990218932,3,2,[Br-].[NH3+]C(CC(N)=O)C(O)=O.O
LIRMEH,-6.263799999999997,277.976354832,3,2,[I-].[NH3+]C(CC(N)=O)C(O)=O.O
LISFAY,-0.5354999999999983,296.08307799199997,2,4,CCCc1[nH+]ccc(c1)C(N)=S.OC(=O)C=CC(=O)[O-]
LISJOQ,1.9865200000000003,352.09153449999997,1,4,Cc1ccc(cc1)S(=O)(=O)[O-].CCCc1[nH+]ccc(c1)C(N)=S
LISJUW,0.9107000000000005,485.05163759191004,1,7,O=S(=O)([O-])c1cccc2c1cccc2S(=O)(=O)[O-].CCCc1[nH+]ccc(c1)C(N)=S.O
LISKEH,1.6781000000000004,338.07588443599997,1,4,O=S(=O)([O-])c1ccccc1.CCCc1[nH+]ccc(c1)C(N)=S
LISKIL,0.8357000000000001,346.0987280559999,2,4,CCCc1[nH+]ccc(c1)C(N)=S.OC(=O)c1ccccc1C(=O)[O-]
LISQOW,2.28174,358.152871804,3,5,NC(=O)c1ccccc1O.Cc1cc(C)cc(OCC2CNC(=O)O2)c1
LISUCC,-5.7296,123.02751173791002,0,4,O=C([O-])CCC(=O)[O-].[Li+]
LISYIZ,3.2303000000000015,347.126991404,2,4,O=C(NN=Cc1ccccc1)c1ccncc1.OC(=O)c1ccccc1
LITTUE,-1.465139999999998,259.099062404,3,3,Cc1ccc(c(C)c1C)S(=O)(=O)[O-].NC(N)=[NH2+]
LITVAM,-1.465139999999998,259.099062404,3,3,Cc1cc(C)c(cc1C)S(=O)(=O)[O-].NC(N)=[NH2+]
LITVIU,-1.773559999999998,245.08341234,3,3,Cc1ccc(C)c(c1)S(=O)(=O)[O-].NC(N)=[NH2+]
LITVOA,-1.7369999999999992,251.01313986,3,3,Clc1ccccc1S(=O)(=O)[O-].NC(N)=[NH2+]
LITVUG,-2.2512999999999996,235.0426904,3,3,Fc1ccccc1S(=O)(=O)[O-].NC(N)=[NH2+]
LITWER,-2.081979999999999,231.067762276,3,3,Cc1ccccc1S(=O)(=O)[O-].NC(N)=[NH2+]
LITWIV,-1.773559999999998,245.08341234,3,3,Cc1ccc(cc1C)S(=O)(=O)[O-].NC(N)=[NH2+]
LITWOB,-1.7369999999999992,251.01313986,3,3,Clc1cccc(c1)S(=O)(=O)[O-].NC(N)=[NH2+]
LITWUH,-2.2512999999999996,235.0426904,3,3,Fc1cccc(c1)S(=O)(=O)[O-].NC(N)=[NH2+]
LITXAO,0.22146000000000177,337.14601259600005,3,3,Cc1cccc(c1)S(=O)(=O)[O-].NC(N)=[NH2+].Cc1ccc(C)cc1
LITXES,-0.07835999999999776,353.140927216,3,4,COc1ccc(cc1)S(=O)(=O)[O-].NC(N)=[NH2+].Cc1ccccc1C
LITXIW,0.6841400000000014,431.0514392840001,3,4,Brc1ccc(cc1)S(=O)(=O)[O-].COc1ccc(C)c(C)c1.NC(N)=[NH2+]
LITXOC,0.06730000000000036,403.020139156,3,4,Brc1ccc(cc1)S(=O)(=O)[O-].NC(N)=[NH2+].COc1ccccc1
LITXUI,0.058700000000001085,373.00957447200005,3,3,Brc1ccc(cc1)S(=O)(=O)[O-].NC(N)=[NH2+].c1ccccc1
LITYET,-0.0036199999999992905,441.0470226000001,3,5,Brc1ccc(cc1)S(=O)(=O)[O-].NC(N)=[NH2+].CN(C)c1ccc(cc1)C#N
LITYIX,0.36712000000000056,387.02522453600005,3,3,Brc1ccc(cc1)S(=O)(=O)[O-].NC(N)=[NH2+].Cc1ccccc1
LITYOD,-0.07619999999999871,417.08736741999996,3,6,Clc1ccc(cc1)S(=O)(=O)[O-].NC(N)=[NH2+].CN(C)c1cccc(c1)N(=O)=O
LITZAQ,0.4754400000000021,351.16166266000005,3,3,CCc1ccc(cc1)S(=O)(=O)[O-].NC(N)=[NH2+].Cc1ccccc1C
LITZOE,-0.49869999999999925,356.131839752,3,4,Fc1ccc(cc1)S(=O)(=O)[O-].NC(N)=[NH2+].CN(C)c1ccccc1
LIVBEY,-0.161519999999999,489.03315850000007,3,5,Ic1ccc(cc1)S(=O)(=O)[O-].NC(N)=[NH2+].CN(C)c1ccc(cc1)C#N
LIVBIC,-1.7857999999999996,342.9487601799999,3,3,NC(N)=[NH2+].Ic1ccc(cc1)S(=O)(=O)[O-]
LIVCEZ,0.2300600000000017,367.15657728,3,4,Cc1ccc(cc1)S(=O)(=O)[O-].NC(N)=[NH2+].COc1ccc(C)c(C)c1
LIVHIL,2.3033200000000003,351.147058152,2,3,O=C([O-])c1ccccc1.OC(=O)c1ccccc1.[NH3+]c1ccc(C)cc1
LIVHOR,2.3033200000000003,351.147058152,2,3,OC(=O)c1ccccc1.O=C([O-])c1ccccc1.[NH3+]c1ccc(C)cc1
LIVWET,1.1077,260.090940244,1,5,O=C(CN1C=CN=C1N(=O)=O)NCc1ccccc1
LIVWET01,1.1077,260.090940244,1,5,O=C(CN1C=CN=C1N(=O)=O)NCc1ccccc1
LIVWET02,1.1077,260.090940244,1,5,O=C(CN1C=CN=C1N(=O)=O)NCc1ccccc1
LIWQAN,0.5105999999999999,295.06044864,4,6,NC(=O)c1nc(F)cnc1O.OC(=O)c1cccc(O)c1
LIXPER,-0.35509999999999975,288.05686324399994,3,4,[NH2+]=C1Nc2ccccc2S1.Oc1ccccc1C(=O)[O-]
LIXYAV,0.8293999999999992,288.183778008,2,3,Nc1ccc(cc1)C(=O)[O-].[NH3+]C12CC3CC(CC(C3)C1)C2
LMETON02,-3.8001999999999967,298.10209918399994,2,6,[NH3+]C(CCSC)C(=O)[O-].[NH3+]C(CCSC)C(=O)[O-]
LMETON10,-3.8001999999999967,298.10209918399994,2,6,[NH3+]C(CCSC)C(=O)[O-].[NH3+]C(CCSC)C(=O)[O-]
LMETON11,-3.8001999999999967,298.10209918399994,2,6,[NH3+]C(CCSC)C(=O)[O-].[NH3+]C(CCSC)C(=O)[O-]
LMETON12,-3.8001999999999967,298.10209918399994,2,6,[NH3+]C(CCSC)C(=O)[O-].[NH3+]C(CCSC)C(=O)[O-]
LMETON13,-3.8001999999999967,298.10209918399994,2,6,[NH3+]C(CCSC)C(=O)[O-].[NH3+]C(CCSC)C(=O)[O-]
LMETON14,-3.8001999999999967,298.10209918399994,2,6,[NH3+]C(CCSC)C(=O)[O-].[NH3+]C(CCSC)C(=O)[O-]
LOCLOF,-3.567799999999999,211.015058008,4,5,[NH3+]C(CS)C(O)=O.OC(=O)C(=O)[O-]
LOCLOF01,-3.567799999999999,211.015058008,4,5,[NH3+]C(CS)C(O)=O.OC(=O)C(=O)[O-]
LOCNEX,0.7922999999999998,229.085126592,1,3,CC1=C(C=C(C#N)C(=O)N1)c1ccncc1.O
LOCYEL,3.008300000000001,384.0350822440001,1,5,O=C1[N-]S(=O)(=O)c2ccccc12.N1C(=[NH+]c2ccccc12)C1=CSC=N1
LOCYIP,0.48259999999999986,317.047026832,2,5,N1C(=[NH+]c2ccccc12)C1=CSC=N1.OC(=O)C=CC(=O)[O-]
LOCYOV,-0.07360000000000017,291.031376768,2,5,N1C(=[NH+]c2ccccc12)C1=CSC=N1.OC(=O)C(=O)[O-]
LODFUH,1.9239000000000002,418.060149628,3,7,NS(=O)(=O)c1cc(C(O)=O)c(NCC2=CC=CO2)cc1Cl.C1COCCO1
LODGAO01,1.5951,403.060483976,3,6,NS(=O)(=O)c1cc(C(O)=O)c(NCC2=CC=CO2)cc1Cl.CN(C)C=O
LODGES,2.687500000000001,402.065235008,3,6,NS(=O)(=O)c1cc(C(O)=O)c(NCC2=CC=CO2)cc1Cl.C1CCOC1
LOFDER01,-1.6925999999999999,293.020537312,4,6,OC(=O)c1cc(ccc1O)S(=O)(=O)[O-].[NH3+]CC(O)=O
LOFKIB,3.567700000000002,358.142975816,2,3,NC(=O)N1c2ccccc2C=Cc2ccccc12.NC(=O)c1ccncc1
LOFKIB01,3.567700000000002,358.142975816,2,3,NC(=O)N1c2ccccc2C=Cc2ccccc12.NC(=O)c1ccncc1
LOFLID,2.0712,452.05573294400006,4,7,NS(=O)(=O)c1cc(C(O)=O)c(NCC2=CC=CO2)cc1Cl.NC(=O)c1ccncc1
LOFLUP,1.2738999999999998,387.05587726399995,4,6,Nc1ccc(cc1)S(=O)(=O)N=C1NC=CS1.OC(=O)CCCC(O)=O
LOFMAW,-1.939899999999998,345.00892707199995,3,6,[NH3+]c1ccc(cc1)S(=O)(=O)N=C1NC=CS1.OC(=O)C(=O)[O-]
LOFMAW01,-1.939899999999998,345.00892707199995,3,6,[NH3+]c1ccc(cc1)S(=O)(=O)N=C1NC=CS1.OC(=O)C(=O)[O-]
LOGJEA,-1.3073000000000008,253.11748934,4,7,NC1=NC2=C(N=CN2CCC(CO)CO)C(=O)N1
LOHKEZ,2.251700000000004,465.3009719479999,0,2,[Cl-].C[N+](C)(CCOCCOc1ccc(cc1)C(C)(C)CC(C)(C)C)Cc1ccccc1.O
LOKLEF,-0.33359999999999984,301.065175432,2,3,CCCSc1ccc2[NH+]=C(NC(=O)OC)Nc2c1.[Cl-]
LOKLEF01,-0.33359999999999984,301.065175432,2,3,CCCSc1ccc2[NH+]=C(NC(=O)OC)Nc2c1.[Cl-]
LOLDAS,-1.1844999999999999,289.08110383200005,4,7,Oc1cccc(O)c1C(=O)[O-].Nc1[nH+]cnc2NC=Nc12
LOLDEW,-2.0092,307.0916685160001,4,7,Oc1cccc(O)c1C(=O)[O-].O.Nc1[nH+]cnc2NC=Nc12
